Source,Target,Type,Id,Label,Weight
cebola,Falsa Bacalhoada,Undirected,261,,1
cebola,Peixe ao Forno com Legumes,Undirected,262,,1
cebola,Filé de Peixe ao Forno,Undirected,263,,1
cebola,Bobó de Camarão,Undirected,264,,1
cebola,Bacalhoada,Undirected,265,,1
cebola,Moqueca de Peixe com Pirão,Undirected,266,,1
cebola,Quibe de Abóbora,Undirected,267,,1
cebola,Moqueca de Banana-da-Terra,Undirected,268,,1
cebola,Feijoada Vegetariana,Undirected,269,,1
cebola,Tofu com Broa,Undirected,270,,1
cebola,Salada de Macarrão com Atum e Maionese,Undirected,271,,1
cebola,Salada Caesar,Undirected,272,,1
cebola,Cuscuz Marroquino com Legumes,Undirected,273,,1
cebola,Caldo Verde,Undirected,274,,1
cebola,Sopa de Abóbora com Gengibre,Undirected,275,,1
cebola,Sopa de Tomate com Manjericão,Undirected,276,,1
cebola,Coxinha Simples,Undirected,277,,1
cebola,Esfiha Aberta Tipo Habib's,Undirected,278,,1
alho amassado,Coxinha de Frango com Catupiri,Undirected,279,,1
alho amassado,Sopa de Mandioquinha com Carne Seca,Undirected,280,,1
alho amassado,Canja de Galinha Nutritiva,Undirected,281,,1
alho amassado,Pão de Alho Caseiro,Undirected,282,,1
coentro,Bobó de Frango,Undirected,283,,1
coentro,Moqueca de Peixe,Undirected,284,,1
coentro,Petisco de Peixe,Undirected,285,,1
coentro,Filé de Peixe ao Forno,Undirected,286,,1
coentro,Moqueca de Peixe com Pirão,Undirected,287,,1
coentro,Lasanha de Berinjela,Undirected,288,,1
coentro,Moqueca de Banana-da-Terra,Undirected,289,,1
Strogonoff de Carne,margarina,Undirected,290,,1
Strogonoff de Carne,coxão-mole em tiras,Undirected,291,,1
Strogonoff de Carne,água fervente,Undirected,292,,1
Strogonoff de Carne,catchup,Undirected,293,,1
Strogonoff de Carne,molho inglês,Undirected,294,,1
Strogonoff de Carne,mostarda,Undirected,295,,1
Strogonoff de Carne,champignon em conserva,Undirected,296,,1
Strogonoff de Carne,creme de leite,Undirected,297,,1
margarina,Escondidinho com Carne Seca,Undirected,298,,1
margarina,Pão de Alho Caseiro,Undirected,299,,1
água fervente,Empadão de Frango,Undirected,300,,1
água fervente,Arroz de Couve-Flor,Undirected,301,,1
água fervente,Sopa de Cebola,Undirected,302,,1
catchup,Bife à Parmegiana,Undirected,303,,1
mostarda,Bife à Parmegiana,Undirected,304,,1
mostarda,Strogonoff de Frango,Undirected,305,,1
mostarda,Salmão ao Molho de Alcaparras,Undirected,306,,1
creme de leite,Lasanha de Frango com Queijo,Undirected,307,,1
creme de leite,Strogonoff de Frango,Undirected,308,,1
creme de leite,Gratinado de Frango,Undirected,309,,1
creme de leite,Fricassê de Frango Fácil,Undirected,310,,1
creme de leite,Peixe à Delícia,Undirected,311,,1
creme de leite,Risoto de Cogumelos (vegetariano),Undirected,312,,1
creme de leite,Sopa de Cebola,Undirected,313,,1
creme de leite,Esfiha Aberta Tipo Habib's,Undirected,314,,1
creme de leite,Pudim de Leite Condensado Nestlé,Undirected,315,,1
creme de leite,Manjar de Coco com Calda de Ameixa,Undirected,316,,1
creme de leite,Torta de Limão Clássica com Merengue,Undirected,317,,1
creme de leite,Bolo de Chocolate Molhado,Undirected,318,,1
Escondidinho com Carne Seca,carne seca,Undirected,319,,1
Escondidinho com Carne Seca,mandioca,Undirected,320,,1
Escondidinho com Carne Seca,cheiro-verde,Undirected,321,,1
Escondidinho com Carne Seca,requeijão,Undirected,322,,1
Escondidinho com Carne Seca,leite,Undirected,323,,1
mandioca,Bobó de Camarão,Undirected,324,,1
cheiro-verde,Bife à Parmegiana,Undirected,325,,1
cheiro-verde,Lombo Assado,Undirected,326,,1
cheiro-verde,Empadão de Frango,Undirected,327,,1
cheiro-verde,Torta de Frango Gratinada,Undirected,328,,1
cheiro-verde,Feijoada Vegetariana,Undirected,329,,1
cheiro-verde,Couve-Flor Gratinada,Undirected,330,,1
cheiro-verde,Croquete de Carne,Undirected,331,,1
requeijão,Empadão de Frango,Undirected,332,,1
requeijão,Lasanha de Frango com Queijo,Undirected,333,,1
requeijão,Torta de Frango Gratinada,Undirected,334,,1
requeijão,Peixe à Delícia,Undirected,335,,1
requeijão,Couve-Flor Gratinada,Undirected,336,,1
requeijão,Coxinha Simples,Undirected,337,,1
leite,Empadão de Frango,Undirected,338,,1
leite,Lasanha de Frango com Queijo,Undirected,339,,1
leite,Coxinha de Frango com Catupiri,Undirected,340,,1
leite,Torta de Frango de Liquidificador,Undirected,341,,1
leite,Empadinha de Frango,Undirected,342,,1
leite,Torta de Liquidificador de Legumes,Undirected,343,,1
leite,Sopa de Mandioquinha com Carne Seca,Undirected,344,,1
leite,Pão de Queijo de Liquidificador,Undirected,345,,1
leite,Coxinha Simples,Undirected,346,,1
leite,Croquete de Carne,Undirected,347,,1
leite,Manjar de Coco com Calda de Ameixa,Undirected,348,,1
leite,Bolo de Fubá com Compota de Goiaba,Undirected,349,,1
leite,Bolinho de Chuva,Undirected,350,,1
Picadinho de Carne Simples,patinho em cubos,Undirected,351,,1
Picadinho de Carne Simples,farinha de trigo,Undirected,352,,1
Picadinho de Carne Simples,manteiga,Undirected,353,,1
Picadinho de Carne Simples,vinho tinto,Undirected,354,,1
Picadinho de Carne Simples,tomate pelado,Undirected,355,,1
farinha de trigo,Empadão de Frango,Undirected,356,,1
farinha de trigo,Lasanha de Frango com Queijo,Undirected,357,,1
farinha de trigo,Coxinha de Frango com Catupiri,Undirected,358,,1
farinha de trigo,Torta de Frango Gratinada,Undirected,359,,1
farinha de trigo,Gratinado de Frango,Undirected,360,,1
farinha de trigo,Torta de Frango de Liquidificador,Undirected,361,,1
farinha de trigo,Empadinha de Frango,Undirected,362,,1
farinha de trigo,Frango à Passarinho de Forno,Undirected,363,,1
farinha de trigo,Petisco de Peixe,Undirected,364,,1
farinha de trigo,Salmão ao Molho de Alcaparras,Undirected,365,,1
farinha de trigo,Torta de Liquidificador de Legumes,Undirected,366,,1
farinha de trigo,Sopa de Cebola,Undirected,367,,1
farinha de trigo,Sopa de Tomate com Manjericão,Undirected,368,,1
farinha de trigo,Coxinha Simples,Undirected,369,,1
farinha de trigo,Esfiha Aberta Tipo Habib's,Undirected,370,,1
farinha de trigo,Croquete de Carne,Undirected,371,,1
farinha de trigo,Bolo de Cenoura com Cobertura de Brigadeiro,Undirected,372,,1
farinha de trigo,Bolo de Fubá com Compota de Goiaba,Undirected,373,,1
farinha de trigo,Bolinho de Chuva,Undirected,374,,1
farinha de trigo,Torta de Limão Clássica com Merengue,Undirected,375,,1
manteiga,Empadão de Frango,Undirected,376,,1
manteiga,Lasanha de Frango com Queijo,Undirected,377,,1
manteiga,Coxinha de Frango com Catupiri,Undirected,378,,1
manteiga,Torta de Frango Gratinada,Undirected,379,,1
manteiga,Strogonoff de Frango,Undirected,380,,1
manteiga,Empadinha de Frango,Undirected,381,,1
manteiga,Salmão ao Molho de Alcaparras,Undirected,382,,1
manteiga,Risoto de Cogumelos (vegetariano),Undirected,383,,1
manteiga,Couve-Flor Gratinada,Undirected,384,,1
manteiga,Sopa de Abóbora com Gengibre,Undirected,385,,1
manteiga,Sopa de Cebola,Undirected,386,,1
manteiga,Coxinha Simples,Undirected,387,,1
manteiga,Bolo de Cenoura com Cobertura de Brigadeiro,Undirected,388,,1
manteiga,Brigadeirão Cremoso,Undirected,389,,1
manteiga,Bolo de Fubá com Compota de Goiaba,Undirected,390,,1
manteiga,Torta de Limão Clássica com Merengue,Undirected,391,,1
manteiga,Bolo de Chocolate Molhado,Undirected,392,,1
manteiga,Farofa de Banana-da-Terra,Undirected,393,,1
tomate pelado,Cuscuz Marroquino com Legumes,Undirected,394,,1
Bife à Parmegiana,carne para bife,Undirected,395,,1
Bife à Parmegiana,ovo,Undirected,396,,1
Bife à Parmegiana,farinha de rosca,Undirected,397,,1
Bife à Parmegiana,queijo mussarela,Undirected,398,,1
ovo,Empadão de Frango,Undirected,399,,1
ovo,Torta de Frango de Liquidificador,Undirected,400,,1
farinha de rosca,Coxinha de Frango com Catupiri,Undirected,401,,1
farinha de rosca,Petisco de Peixe,Undirected,402,,1
farinha de rosca,Coxinha Simples,Undirected,403,,1
farinha de rosca,Croquete de Carne,Undirected,404,,1
queijo mussarela,Torta de Frango Gratinada,Undirected,405,,1
Lombo Assado,laranja,Undirected,406,,1
Lombo Assado,lombo de porco,Undirected,407,,1
Lombo Assado,maionese,Undirected,408,,1
Lombo Assado,azeite extra virgem,Undirected,409,,1
maionese,Strogonoff de Frango,Undirected,410,,1
maionese,Salpicão de Frango,Undirected,411,,1
maionese,Frango Assado com Batatas (simples),Undirected,412,,1
maionese,Salada de Macarrão com Atum e Maionese,Undirected,413,,1
maionese,Salada de Maionese Simples,Undirected,414,,1
maionese,Pão de Alho Caseiro,Undirected,415,,1
Empadão de Frango,peito de frango desfiado,Undirected,416,,1
Empadão de Frango,caldo de galinha,Undirected,417,,1
Empadão de Frango,azeitonas verdes,Undirected,418,,1
Empadão de Frango,milho verde,Undirected,419,,1
Empadão de Frango,gema,Undirected,420,,1
peito de frango desfiado,Lasanha de Frango com Queijo,Undirected,421,,1
peito de frango desfiado,Coxinha de Frango com Catupiri,Undirected,422,,1
peito de frango desfiado,Gratinado de Frango,Undirected,423,,1
peito de frango desfiado,Coxinha Simples,Undirected,424,,1
caldo de galinha,Coxinha de Frango com Catupiri,Undirected,425,,1
caldo de galinha,Gratinado de Frango,Undirected,426,,1
caldo de galinha,Fricassê de Frango Fácil,Undirected,427,,1
caldo de galinha,Canja de Galinha Nutritiva,Undirected,428,,1
caldo de galinha,Sopa de Capeletti,Undirected,429,,1
caldo de galinha,Coxinha Simples,Undirected,430,,1
azeitonas verdes,Empadinha de Frango,Undirected,431,,1
azeitonas verdes,Salada de Macarrão com Atum e Maionese,Undirected,432,,1
milho verde,Fricassê de Frango Fácil,Undirected,433,,1
gema,Torta de Frango Gratinada,Undirected,434,,1
Lasanha de Frango com Queijo,massa de lasanha,Undirected,435,,1
Lasanha de Frango com Queijo,presunto,Undirected,436,,1
Lasanha de Frango com Queijo,mussarela ralada,Undirected,437,,1
Lasanha de Frango com Queijo,noz-moscada,Undirected,438,,1
noz-moscada,Empadinha de Frango,Undirected,439,,1
Coxinha de Frango com Catupiri,pimenta vermelha,Undirected,440,,1
Coxinha de Frango com Catupiri,colorífico,Undirected,441,,1
Coxinha de Frango com Catupiri,salsinha picada,Undirected,442,,1
Coxinha de Frango com Catupiri,catupiri,Undirected,443,,1
Coxinha de Frango com Catupiri,clara de ovo,Undirected,444,,1
salsinha picada,Salpicão de Frango,Undirected,445,,1
salsinha picada,Frango Assado com Laranja,Undirected,446,,1
salsinha picada,Pão de Alho Caseiro,Undirected,447,,1
Torta de Frango Gratinada,queijo parmesão,Undirected,448,,1
Torta de Frango Gratinada,fermento em pó,Undirected,449,,1
Torta de Frango Gratinada,tomilho,Undirected,450,,1
Torta de Frango Gratinada,água gelada,Undirected,451,,1
Torta de Frango Gratinada,clara,Undirected,452,,1
Torta de Frango Gratinada,brócolis,Undirected,453,,1
Torta de Frango Gratinada,colorau,Undirected,454,,1
Torta de Frango Gratinada,tomate-cereja,Undirected,455,,1
Torta de Frango Gratinada,frango desfiado,Undirected,456,,1
Torta de Frango Gratinada,milho,Undirected,457,,1
queijo parmesão,Torta de Liquidificador de Legumes,Undirected,458,,1
queijo parmesão,Salada Caesar,Undirected,459,,1
queijo parmesão,Croquete de Carne,Undirected,460,,1
fermento em pó,Torta de Liquidificador de Legumes,Undirected,461,,1
fermento em pó,Esfiha Aberta Tipo Habib's,Undirected,462,,1
fermento em pó,Bolo de Cenoura com Cobertura de Brigadeiro,Undirected,463,,1
fermento em pó,Bolo de Fubá com Compota de Goiaba,Undirected,464,,1
fermento em pó,Bolinho de Chuva,Undirected,465,,1
fermento em pó,Torta de Limão Clássica com Merengue,Undirected,466,,1
tomate-cereja,Bacalhoada,Undirected,467,,1
milho,Salada de Grão de Bico e Atum,Undirected,468,,1
milho,Salada de Maionese Simples,Undirected,469,,1
Strogonoff de Frango,peito de frango,Undirected,470,,1
Strogonoff de Frango,champignon,Undirected,471,,1
Strogonoff de Frango,ketchup,Undirected,472,,1
peito de frango,Bobó de Frango,Undirected,473,,1
peito de frango,Fricassê de Frango Fácil,Undirected,474,,1
peito de frango,Empadinha de Frango,Undirected,475,,1
peito de frango,Salada Caesar,Undirected,476,,1
peito de frango,Canja de Galinha Nutritiva,Undirected,477,,1
Bobó de Frango,tomate sem pele,Undirected,478,,1
Bobó de Frango,mandioca cozida,Undirected,479,,1
Bobó de Frango,leite de coco,Undirected,480,,1
Bobó de Frango,azeite de dendê,Undirected,481,,1
leite de coco,Moqueca de Peixe,Undirected,482,,1
leite de coco,Bobó de Camarão,Undirected,483,,1
leite de coco,Moqueca de Peixe com Pirão,Undirected,484,,1
leite de coco,Moqueca de Banana-da-Terra,Undirected,485,,1
leite de coco,Quindim Fácil,Undirected,486,,1
leite de coco,Manjar de Coco com Calda de Ameixa,Undirected,487,,1
azeite de dendê,Moqueca de Peixe,Undirected,488,,1
azeite de dendê,Bobó de Camarão,Undirected,489,,1
azeite de dendê,Moqueca de Peixe com Pirão,Undirected,490,,1
azeite de dendê,Moqueca de Banana-da-Terra,Undirected,491,,1
Gratinado de Frango,queijo ralado,Undirected,492,,1
Gratinado de Frango,manteiga derretida,Undirected,493,,1
queijo ralado,Peixe à Delícia,Undirected,494,,1
queijo ralado,Pão de Queijo de Liquidificador,Undirected,495,,1
Fricassê de Frango Fácil,azeitonas,Undirected,496,,1
Fricassê de Frango Fácil,requeijão cremoso,Undirected,497,,1
Fricassê de Frango Fácil,batata palha,Undirected,498,,1
Fricassê de Frango Fácil,pimenta,Undirected,499,,1
requeijão cremoso,Salada de Macarrão com Atum e Maionese,Undirected,500,,1
batata palha,Salpicão de Frango,Undirected,501,,1
pimenta,Salpicão de Frango,Undirected,502,,1
pimenta,Frango Assado com Laranja,Undirected,503,,1
pimenta,Moqueca de Peixe com Pirão,Undirected,504,,1
pimenta,Tofu com Broa,Undirected,505,,1
pimenta,Esfiha Aberta Tipo Habib's,Undirected,506,,1
Salpicão de Frango,peito de frango cozido e desfiado,Undirected,507,,1
Salpicão de Frango,cebola picadinha,Undirected,508,,1
Salpicão de Frango,maçã picada,Undirected,509,,1
Salpicão de Frango,uva passa,Undirected,510,,1
Salpicão de Frango,cenoura ralada,Undirected,511,,1
peito de frango cozido e desfiado,Torta de Frango de Liquidificador,Undirected,512,,1
cebola picadinha,Sopa de Mandioquinha com Carne Seca,Undirected,513,,1
cenoura ralada,Salada de Macarrão com Atum e Maionese,Undirected,514,,1
cenoura ralada,Canja de Galinha Nutritiva,Undirected,515,,1
Torta de Frango de Liquidificador,óleo de soja,Undirected,516,,1
Torta de Frango de Liquidificador,fermento químico em pó,Undirected,517,,1
Torta de Frango de Liquidificador,palmito,Undirected,518,,1
Torta de Frango de Liquidificador,ervilha,Undirected,519,,1
Torta de Frango de Liquidificador,alecrim,Undirected,520,,1
Torta de Frango de Liquidificador,milho em conserva,Undirected,521,,1
óleo de soja,Frango Xadrez,Undirected,522,,1
óleo de soja,Pão de Queijo de Liquidificador,Undirected,523,,1
óleo de soja,Esfiha Aberta Tipo Habib's,Undirected,524,,1
ervilha,Salada de Maionese Simples,Undirected,525,,1
Frango Xadrez,filé de frango em cubos,Undirected,526,,1
Frango Xadrez,amido de milho,Undirected,527,,1
Frango Xadrez,amendoim sem casca,Undirected,528,,1
Frango Xadrez,gengibre fresco,Undirected,529,,1
Frango Xadrez,cebolinha verde,Undirected,530,,1
Frango Xadrez,glutamato monossódico,Undirected,531,,1
Frango Xadrez,óleo de gergelim,Undirected,532,,1
Frango Xadrez,molho de soja,Undirected,533,,1
Frango Xadrez,açúcar,Undirected,534,,1
molho de soja,Tofu com Broa,Undirected,535,,1
açúcar,Bolo de Cenoura com Cobertura de Brigadeiro,Undirected,536,,1
açúcar,Pudim de Leite Condensado Nestlé,Undirected,537,,1
açúcar,Brigadeirão Cremoso,Undirected,538,,1
açúcar,Quindim Fácil,Undirected,539,,1
açúcar,Manjar de Coco com Calda de Ameixa,Undirected,540,,1
açúcar,Bolo de Fubá com Compota de Goiaba,Undirected,541,,1
açúcar,Bolinho de Chuva,Undirected,542,,1
açúcar,Torta de Limão Clássica com Merengue,Undirected,543,,1
açúcar,Bolo de Chocolate Molhado,Undirected,544,,1
Empadinha de Frango,tomate,Undirected,545,,1
Empadinha de Frango,casca de limão,Undirected,546,,1
Empadinha de Frango,cravo-da-índia,Undirected,547,,1
Empadinha de Frango,salsinha,Undirected,548,,1
Empadinha de Frango,ovos,Undirected,549,,1
Empadinha de Frango,gemas,Undirected,550,,1
tomate,Frango com Quiabo,Undirected,551,,1
tomate,Falsa Bacalhoada,Undirected,552,,1
tomate,Peixe ao Forno com Legumes,Undirected,553,,1
tomate,Filé de Peixe ao Forno,Undirected,554,,1
tomate,Bobó de Camarão,Undirected,555,,1
tomate,Moqueca de Peixe com Pirão,Undirected,556,,1
tomate,Moqueca de Banana-da-Terra,Undirected,557,,1
tomate,Ratatouille no Forno,Undirected,558,,1
tomate,Salada de Macarrão com Atum e Maionese,Undirected,559,,1
tomate,Canja de Galinha Nutritiva,Undirected,560,,1
tomate,Sopa de Tomate com Manjericão,Undirected,561,,1
tomate,Coxinha Simples,Undirected,562,,1
tomate,Esfiha Aberta Tipo Habib's,Undirected,563,,1
casca de limão,Moqueca de Banana-da-Terra,Undirected,564,,1
casca de limão,Salada Caesar,Undirected,565,,1
cravo-da-índia,Salada Caesar,Undirected,566,,1
salsinha,Frango à Passarinho de Forno,Undirected,567,,1
salsinha,Torta de Liquidificador de Legumes,Undirected,568,,1
salsinha,Esfiha Aberta Tipo Habib's,Undirected,569,,1
ovos,Petisco de Peixe,Undirected,570,,1
ovos,Torta de Liquidificador de Legumes,Undirected,571,,1
ovos,Couve-Flor Gratinada,Undirected,572,,1
ovos,Pão de Queijo de Liquidificador,Undirected,573,,1
ovos,Croquete de Carne,Undirected,574,,1
ovos,Bolo de Cenoura com Cobertura de Brigadeiro,Undirected,575,,1
ovos,Pudim de Leite Condensado Nestlé,Undirected,576,,1
ovos,Brigadeirão Cremoso,Undirected,577,,1
ovos,Bolo de Fubá com Compota de Goiaba,Undirected,578,,1
ovos,Bolinho de Chuva,Undirected,579,,1
ovos,Bolo de Chocolate Molhado,Undirected,580,,1
gemas,Pudim de Leite Condensado Nestlé,Undirected,581,,1
Frango Assado com Batatas (simples),frango em pedaços,Undirected,582,,1
Frango Assado com Batatas (simples),batatas,Undirected,583,,1
Frango Assado com Batatas (simples),tempero para aves,Undirected,584,,1
batatas,Salada de Maionese Simples,Undirected,585,,1
batatas,Caldo Verde,Undirected,586,,1
Frango à Passarinho de Forno,frango cortado à passarinho,Undirected,587,,1
Frango à Passarinho de Forno,páprica doce,Undirected,588,,1
Frango à Passarinho de Forno,cominho,Undirected,589,,1
Frango à Passarinho de Forno,limão,Undirected,590,,1
páprica doce,Feijoada Vegetariana,Undirected,591,,1
cominho,Quibe de Abóbora,Undirected,592,,1
cominho,Salada de Grão de Bico e Atum,Undirected,593,,1
limão,Frango Assado com Laranja,Undirected,594,,1
limão,Filé de Peixe ao Forno,Undirected,595,,1
limão,Moqueca de Peixe com Pirão,Undirected,596,,1
limão,Peixe à Delícia,Undirected,597,,1
limão,Croquete de Carne,Undirected,598,,1
Frango com Quiabo,frango inteiro,Undirected,599,,1
Frango com Quiabo,limões,Undirected,600,,1
Frango com Quiabo,pimentão,Undirected,601,,1
